1.090596514413199714e+01,7.401642402022305944e-01,1.223018496616271023e+01,1.098698346166049511e+01,5.700881872635732428e-01,1.069110402816381367e+01,1.479709625348516466e+00,1.132393037641176292e+01,1.147259224227903607e+00,8.106605358885756729e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.090957513607042273e+01,1.778121751146409357e+00,9.267916906237605446e+00,1.182395486502433180e+01,1.377686084949787171e+00,1.121389345865573617e+01,4.711043491043542808e-02,9.362967511188854175e+00,7.147853235698959917e-01,8.626225657058787633e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.088453608748614165e+01,2.113492326777386410e-01,9.860163187396555173e+00,1.182739016800338483e+01,7.514725869740224162e-02,1.196926426634868434e+01,1.990930685314071802e+00,9.784165022100268061e+00,1.213451930875249163e+00,9.625761887304580711e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.327007991089092087e+01,5.235807663455964711e-01,9.829689257124366364e+00,1.145453426264512231e+01,6.495729577785271935e-01,1.257443743283044313e+01,2.377221825037381109e-01,1.283273219603837845e+01,1.608669234879794407e+00,8.307379991385991147e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.053235677907751366e+01,4.790861020895722522e-01,1.244224192978570720e+01,1.021065319187893472e+01,1.042022459771831278e+00,1.110131650590800945e+01,1.884805713909994296e+00,1.247677747945183135e+01,1.749944008364038961e+00,8.798104916319729796e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200306473466794444e+01,4.487297611579443846e-02,1.156803239432304764e+01,1.322517894507790892e+01,9.543392669536463480e-01,9.148015158443698169e+00,1.225161579216917929e+00,1.264577583206277289e+01,4.827017248037872577e-01,1.071191478966953703e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.074239708684721961e+01,3.137614560985535483e-02,1.029586395885524297e+01,1.194301877528211975e+01,1.400278257939563176e+00,9.611932118022945559e+00,4.521467306690025723e-01,1.269825841357931040e+01,1.981803529075035764e+00,8.119342438303011278e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.209611022537485425e+01,7.934457751156540617e-01,1.268711911852760110e+01,1.354433256106666583e+01,1.761389913555862607e+00,1.108947594873048637e+01,1.567733765382554267e+00,1.117906961298750801e+01,1.345187673136408302e+00,1.002354499112106190e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.173960530444016825e+01,1.194072747099321319e+00,1.187074181215212931e+01,1.365378243878414111e+01,1.972457555082617775e+00,1.012817181528735766e+01,1.540780921079312193e-01,1.288927617562850969e+01,1.622248113979350315e+00,9.945937349267222061e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.101414266707883449e+01,1.614996073409554533e+00,1.227607179494933121e+01,1.395473163053256371e+01,1.957962748838484313e-01,1.159522061453719743e+01,1.095831393633135420e-01,9.324355373863028262e+00,1.184651491182088234e+00,1.143489259957335946e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.312930008448956087e+01,4.770179887058787482e-01,1.134430423955393863e+01,1.033334135769118944e+01,1.924073279123565960e+00,1.182910478177318581e+01,1.290725684887726654e+00,1.109655292021100337e+01,1.077390623290668703e+00,1.123384388427670721e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.053057518877857923e+01,1.618004137465681724e+00,1.125732913895901888e+01,1.265739093841883722e+01,1.952122906334486929e+00,1.013957446083727376e+01,3.928331430407270286e-01,1.280262474567085818e+01,3.827907864265820415e-01,8.598181322205320498e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.225586585420894536e+01,1.723774503473022079e+00,1.291660787842846680e+01,1.331001226456974962e+01,1.508193567234917376e+00,1.169464332646089844e+01,3.846843284487040382e-01,1.228490313544759616e+01,2.189851908430011651e-01,9.725691186659410903e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.034273397518716209e+01,6.421845878166885235e-01,9.545614787780069221e+00,1.066681380262000900e+01,5.384834549301946716e-01,1.122307749269000965e+01,2.933563915474224348e-01,1.237959120346887687e+01,1.416145881707233656e-01,1.088068168002364544e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.050859277998672781e+01,1.821352903542675206e+00,1.176625919548753885e+01,1.324476167306294627e+01,6.372146569668557525e-02,9.819599239830372639e+00,1.882775873116704357e+00,1.228739188506816404e+01,1.074629521705158686e+00,8.647032809712195345e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.354260809980793034e+01,1.244625876172419821e+00,1.226710966755672771e+01,1.179076261822950755e+01,1.166021549287473036e+00,9.192257433969178493e+00,1.827603794251490443e+00,1.146567098725830824e+01,1.900867133189269476e+00,1.001970426332657560e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.288996079113320903e+01,1.103722036846653820e+00,1.047241593579797403e+01,1.016648257845447034e+01,8.509246948211648398e-01,1.075422281605318808e+01,7.255350212101008278e-01,1.162590030746132364e+01,1.074446368189985179e-03,9.207007711277363171e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.374697783191632539e+01,1.794365369889075801e+00,1.065826526751634518e+01,1.147950360718587604e+01,1.479000480264665685e+00,1.081270968590326831e+01,1.681972545444601730e+00,1.210575784377942909e+01,1.531941000646626749e+00,1.179234101111032018e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.079484181340370341e+01,6.041437407792660252e-02,1.223351365641096677e+01,1.359742274868760603e+01,1.107293723632974514e+00,1.024503324903998625e+01,2.531076734896344771e-01,9.656969745504733638e+00,1.421066242024804360e-02,1.168432660600666040e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150939444485808139e+01,1.610761615836539651e+00,1.171801557652014125e+01,1.059856736759193652e+01,9.681385182626847108e-01,1.265392227489405386e+01,2.431370912286363595e-01,1.226490186160453533e+01,8.590693244870273304e-03,8.922012584893781906e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.288879790027966621e+01,6.016372754429990533e-01,1.075173126722926042e+01,1.341494322058424871e+01,4.768539523318833240e-01,9.741889924867241035e+00,1.426925550742418780e+00,1.057851943832289621e+01,2.734334542995435768e-01,9.580623109170097962e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.082879347069853893e+01,3.562239532818689547e-02,1.228692428228750799e+01,1.163989599379330109e+01,9.668050588482732799e-01,1.281054505706940283e+01,1.150985487036717325e+00,1.277691104120336263e+01,7.799160613363353978e-01,8.301533561891886848e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.196202240064657651e+01,7.590262668285696623e-01,1.168410197731481404e+01,1.372499464070998165e+01,6.383494410813530529e-01,1.075572416355609917e+01,1.225453920523333462e+00,1.273280746307151112e+01,1.780555531776448985e+00,8.918498450335668792e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.098276919504577620e+01,1.900757960212173803e+00,1.200590479625690321e+01,1.370698148958217999e+01,1.135098972077909663e+00,9.661117740058763559e+00,1.329530713742622217e+00,1.144717112415901283e+01,1.459512234645583550e-01,1.098993516332214782e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150943290098675931e+01,3.578447867118805803e-02,1.263554475251833331e+01,1.135576704453816177e+01,1.635012501818535968e+00,1.280984924676127434e+01,1.446876785315215574e+00,1.014178231325141333e+01,1.410355051555662653e+00,9.495593236862760023e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.209496437033812732e+01,6.605073744232647925e-02,1.101170332058543266e+01,1.108743570981584092e+01,8.873930377292849059e-02,1.093764899272603230e+01,1.904197326191956474e-01,1.032724747662668463e+01,1.430415674576094531e+00,1.107887178079388413e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.130966711750238218e+01,5.125900228157880267e-01,1.264172680118250369e+01,1.294897501207821833e+01,1.084700252058257375e+00,1.112734639804633296e+01,4.054329898974990964e-01,9.698786043173699412e+00,1.198030853163101206e-01,8.365928788520621495e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.312526823542020971e+01,1.929661046395388047e+00,1.042332534380399878e+01,1.311438993809182385e+01,1.964049194660664188e+00,1.079932454146890031e+01,1.663243142058752344e-01,1.210780273510913219e+01,5.890183659840977359e-01,1.114553556762381348e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.097756588221614926e+01,6.796332096813106904e-01,1.271285667533704355e+01,1.203091881062939628e+01,3.409656307091344374e-01,1.008457970676693982e+01,1.449064390977292671e+00,1.210273822668072796e+01,1.607559391819693984e+00,1.126162042641749927e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.124274960165292292e+01,1.704179331850955048e+00,9.088323608046422919e+00,1.085112181321973424e+01,1.711496242967079473e+00,1.287069417798312365e+01,1.834492465510464410e-01,1.229265663445704249e+01,1.217486896226603887e+00,9.992192026118253523e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.028569161134939591e+01,1.197104202674878159e+00,1.037477413335337317e+01,1.322676921993243582e+01,7.424363465645660298e-01,1.146625210790394078e+01,1.111944768485872093e+00,1.162670162211009384e+01,4.039034975684312467e-01,8.436194588430538488e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.343578079211534160e+01,1.276469542904748344e+00,1.240742968450433814e+01,1.277805898268267271e+01,1.931554865788860154e+00,1.074837263601829029e+01,1.649623963840995744e+00,1.192937814106132954e+01,9.304463730773782082e-02,1.133329033336744729e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.074744149782465108e+01,1.636336041482116643e+00,1.019398364961062953e+01,1.215827446640552800e+01,1.873410200199507880e-01,9.300818168364859417e+00,1.991401764209908665e+00,9.350843738083673529e+00,1.372955885803304188e+00,1.029373083170494851e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.109315803682061663e+01,1.748013718712570608e+00,1.156300766303657390e+01,1.000945561436329001e+01,1.891712945859590489e+00,9.847024309961728505e+00,5.429169391995989358e-01,1.214603962563167450e+01,1.151551971241164374e+00,9.814099754786493435e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276744364813940535e+01,1.515619671697599813e+00,1.194390465961379100e+01,1.187500176298862620e+01,1.773994178739721539e+00,1.234035610715810272e+01,6.779457892810041297e-01,1.213706107303474013e+01,1.794975947824114737e+00,8.897867557128627425e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.089671541202951488e+01,4.551843831642448102e-01,1.222988539578922129e+01,1.100257456687520730e+01,1.802642835044076408e+00,9.128432273169721611e+00,1.609032063185262817e+00,1.257113855637605582e+01,8.182420123893578978e-01,9.389934299997133138e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.119821304336428014e+01,8.699177017605446149e-01,9.255082031635197382e+00,1.057030144490418166e+01,1.227967154717965359e+00,1.195672048584330227e+01,1.819451101901906398e+00,9.297013669617479437e+00,1.228233736107178675e+00,1.096472592704919613e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.114173167907956952e+01,6.136171875055564939e-01,1.232636405769358312e+01,1.226998053358444096e+01,1.174716814899655182e+00,1.085132278204288880e+01,1.538881471361742470e+00,9.909150149018497444e+00,1.952436216479583653e+00,1.109519037668327002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.112394781509966002e+01,1.715162000761263350e+00,1.159138358282487147e+01,1.259195056897095277e+01,9.095895976325125698e-01,1.163211376253330265e+01,1.827029281579823916e+00,1.051103756383185939e+01,1.691622028073684669e+00,9.197108427566096367e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.392391118232090896e+01,8.290344915072722642e-02,1.198166650579821635e+01,1.253695847475742831e+01,7.553091052795983806e-01,9.588273887655413219e+00,1.874862592023842645e+00,1.101292342698767612e+01,1.330117622856529680e+00,9.826798410455101163e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.133499313736357372e+01,1.735984125968932146e+00,1.211571155100231501e+01,1.025513852260163539e+01,1.685694288390364726e+00,1.035956927869347233e+01,6.695705487423633251e-01,9.179075397452354679e+00,1.441636951615846929e+00,1.157874803190747315e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.304308115927652167e+01,4.173460188801672022e-01,1.186345373691889371e+01,1.365180648689103293e+01,5.652181380840606284e-01,9.690274698579194990e+00,6.611911471789868600e-01,1.174336381435670162e+01,1.872494925689413448e+00,8.868258902540354427e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.110537389739729441e+01,1.080416324190485611e+00,9.669516888732859528e+00,1.161034056098282896e+01,1.780951061108766442e+00,9.475088887269839333e+00,4.077009387359435966e-01,9.639049756512306999e+00,8.615756646559793452e-01,1.170366451988180145e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.100194821521968613e+01,3.133972470886241535e-01,9.041576890478774331e+00,1.129348295904958022e+01,3.033020867500182405e-01,1.129467719488184585e+01,4.414904267907360236e-03,1.066480406873124487e+01,2.050685511989178700e-01,8.538977265084298551e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.394699327273665368e+01,1.303686596676218556e+00,1.215793176900486472e+01,1.307103499935137947e+01,6.597718911036432043e-01,1.034289487094051729e+01,5.543447386803195265e-01,9.008160665132409761e+00,1.495646265437022837e+00,1.182708091542735218e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.260945105134311994e+01,8.606267307088910634e-02,9.357267460580441565e+00,1.163559080062081286e+01,3.113284361863999372e-02,1.116688097867188922e+01,1.209152678996072927e+00,1.286174564248376129e+01,6.381023617598096109e-01,1.041915100975707631e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.248671566207341144e+01,4.369578264260005618e-01,9.795523841366463813e+00,1.222943936695605771e+01,6.718232505639805119e-01,1.255854608766169633e+01,6.118594990206471795e-01,1.165554879262624333e+01,1.214644718747424967e+00,1.053934104202667399e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.179032364222006102e+01,1.111841718482458496e+00,9.601558307025204186e+00,1.351251303952727056e+01,1.643083644939100418e+00,1.216271819637895391e+01,8.663663341661009820e-01,1.248852500193003756e+01,9.550077289669263170e-01,1.000318148036152444e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.301181275212897148e+01,1.361800191352937395e+00,1.281656499313923270e+01,1.303958910649348013e+01,1.731347734501714308e+00,1.291621207620244505e+01,1.401793547328687772e+00,9.161606678444575991e+00,8.890227323975472551e-01,1.111217570551533740e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.185080084765566788e+01,1.368103011222318255e+00,1.184711102853047748e+01,1.220398490946935333e+01,1.707257394247110538e+00,1.240890474501494367e+01,1.037755478453584956e+00,9.575033009800275607e+00,1.593400681611796710e+00,1.124183767890066576e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.393338408860319255e+01,1.634639388674365090e+00,1.123853380361243204e+01,1.141147980737496681e+01,1.580496704779800421e+00,9.887126773255017653e+00,1.578430648223428046e+00,1.013926639814845032e+01,3.334520234726809917e-01,8.747906572630842703e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.140535443843416985e+01,1.738570712569670551e+00,1.232315086427556494e+01,1.298466849092853614e+01,1.178175657322231729e+00,1.189604512082796539e+01,4.684881168342402979e-01,1.060625217248268015e+01,1.202899152181834408e+00,8.851365553800652819e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.060273504117400023e+01,5.575255984454496883e-01,1.021389523458353388e+01,1.289036551217027693e+01,2.355548644119820345e-01,9.276113510069553314e+00,1.322350702733757988e+00,1.120808425138945807e+01,1.770387020542916190e-01,9.560443304293482214e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.322840042943060368e+01,1.233297990942974653e+00,9.665115873945483216e+00,1.067717677203481763e+01,1.850920647802638985e+00,1.294243916284647078e+01,3.459224665505602481e-01,1.179825114564696165e+01,1.021748862966641358e+00,9.155521973086164778e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.277827084652106393e+01,9.810866859387017413e-01,1.120362708753850356e+01,1.378520267144157607e+01,1.362368596429363921e+00,1.211557962148365775e+01,1.290954846398438827e+00,1.259395058936708267e+01,7.542032842116372926e-01,1.023256358276130307e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.248246379054969957e+01,9.421541853871544525e-01,1.050277338842798969e+01,1.102068218042290582e+01,1.874426147753794458e+00,1.205468030483703856e+01,6.526541451036997898e-01,1.285546713027503785e+01,3.651604078796770736e-01,8.929427876708043499e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.381128975955115301e+01,1.363105156002195395e+00,9.061842314978344248e+00,1.374032428746177814e+01,3.503517958507738062e-01,9.480105278161769178e+00,3.716320440153595417e-01,9.060387726577502576e+00,1.635845728087080841e+00,9.633058485670581206e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.389606509331252049e+01,1.097908038126824470e+00,9.818578596081746213e+00,1.183848751285807843e+01,7.103884881687678732e-01,1.283275727199135829e+01,1.774625417922757853e+00,1.073161593067888120e+01,1.768982729516752617e+00,1.047251600622686496e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.392819320416690942e+01,4.198049440472662042e-02,1.015012689733281803e+01,1.174544707532097121e+01,2.608615716948154972e-01,1.217692330889484609e+01,9.783951425013586167e-01,9.296008503643564680e+00,2.602881178586082811e-01,9.201692643585946740e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334663890231052363e+01,3.333954547336177576e-01,1.013558827579458566e+01,1.072912462802372957e+01,1.150400278721894987e+00,1.110736564673182514e+01,1.994718362976449777e+00,9.918165678544500707e+00,1.828715653820761400e+00,1.111255045728167623e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.315800426224845943e+01,1.777373806707118087e+00,1.183458274555529854e+01,1.350208751496098714e+01,1.713634858916198267e+00,1.037549217843784000e+01,2.833501719401427810e-01,1.161360549734358116e+01,6.005869669172074765e-01,1.005547289459704707e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.306176628935690687e+01,4.463002273301475142e-01,9.467208629641152839e+00,1.298638345311110953e+01,7.625449888024509182e-01,1.219333092864329160e+01,1.125316928776044723e+00,9.275427250944524360e+00,1.103622930236918043e+00,1.156890076235386466e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.112526127288573008e+01,1.376910199126068379e+00,1.038121849334982905e+01,1.027105794764759850e+01,1.114550685854477807e+00,1.027329341271512142e+01,1.537042341750084029e+00,1.263140073676358632e+01,1.922750265316236939e+00,8.727303588143490387e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.068812008754810172e+01,2.225634534302474155e-01,1.184185503795006689e+01,1.388010058713897266e+01,1.062700646956514117e+00,1.257210629611723718e+01,1.747110044597493861e+00,1.214488901177544022e+01,9.200746581627461396e-01,8.801062758983887235e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.338460491213540848e+01,1.457721792571617936e+00,1.169691722484176744e+01,1.153661459583914350e+01,7.981918870264663735e-01,1.065000914946700128e+01,8.465995997737849610e-01,1.206634656899224289e+01,1.370745873962343930e+00,8.213408071497703133e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.186709009534678216e+01,3.742626876823917925e-01,1.295104857504032836e+01,1.178953503343907450e+01,9.418351227964998351e-01,1.278766619693871398e+01,1.458024953553678227e+00,1.281427543393033375e+01,9.749636165809409949e-01,8.502400130472235418e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.374487742051518779e+01,1.889497437561905135e+00,9.970918935192301547e+00,1.153996129366236723e+01,6.698692230286673599e-02,1.224139185031914501e+01,1.726696585170948595e+00,1.120430845947263521e+01,4.985340343381678974e-01,9.992271765747197776e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.114043223410396521e+01,9.620053870534250873e-01,1.198366123178875853e+01,1.256599249110784910e+01,1.752360818113672947e+00,1.267814253374223199e+01,1.740149101279624189e+00,1.091254709458610428e+01,6.202410098714319364e-01,8.996734098439016947e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.138237755768814097e+01,1.732004821359184543e+00,1.180698779989836211e+01,1.264619974401380276e+01,1.770653040089612773e+00,9.513827980617094227e+00,3.380182421864421638e-01,1.130725304244189644e+01,1.702398989540111485e+00,1.126512671755229889e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.363253485126228526e+01,1.181008262586377144e+00,1.177535444334535342e+01,1.151056288970880104e+01,1.767255242295891149e+00,1.255641260099961087e+01,5.967163844164882214e-01,1.195030842905768864e+01,1.813163039146521216e+00,1.117248301565572532e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.083675297758047762e+01,1.422898752016765522e+00,1.260342859625413148e+01,1.361618202551958312e+01,1.303518602072712307e+00,1.091428435899681482e+01,1.838458933830050990e+00,1.275110151035104167e+01,1.892204330200429219e+00,8.801332194163123290e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.261516392548221077e+01,1.123920784848019938e+00,9.793900186685371878e+00,1.160963390632346659e+01,5.375145354403778608e-01,1.109014048414917752e+01,7.749646477288887336e-01,1.158977423985872335e+01,1.199513184317566594e+00,1.097745707318318331e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.218420970889093979e+01,1.912836870180953719e+00,9.556205454896710805e+00,1.204882067433548798e+01,8.036771837673442054e-01,1.248779459386396340e+01,7.807126278411415932e-01,1.108941958532437866e+01,6.516713536591109968e-01,1.163392213553045273e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.062832975565712523e+01,1.219231646662793489e+00,1.130649346758759677e+01,1.026448530302807782e+01,1.138265528722367304e+00,1.034687996189634518e+01,9.078547773962879486e-01,1.241059157558967563e+01,1.438722085116386884e+00,1.113341213807040297e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.392355552963952725e+01,1.978886245091457496e+00,1.281944156568139093e+01,1.260960453934478664e+01,1.014385746393831056e-01,1.077868968391927140e+01,3.923123169258324605e-01,1.198840421008248924e+01,1.551034886487379971e+00,1.055839568443989052e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.164408874019076379e+01,8.361002663743373198e-01,1.295119401153477590e+01,1.093625963943675750e+01,5.335006578627259355e-01,1.082790689726435218e+01,9.007113351326405670e-01,9.499141093718231232e+00,1.535077717822852517e-01,9.736754632711560831e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.260805762566181443e+01,6.306870522522187716e-01,1.224111768080567586e+01,1.078163670654305406e+01,1.581879679421172469e+00,1.034323187466572236e+01,1.239933167658790358e+00,1.163842049195384476e+01,1.879410512104988218e+00,1.069113821885869342e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.241336950624040014e+01,5.385951656350524974e-01,1.281952557998352304e+01,1.070803245159332562e+01,8.978523752262335123e-01,1.205339278940503078e+01,6.625763803139694819e-01,1.156749982334471838e+01,1.642642016189777898e+00,9.331184155544651304e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.044771818945356046e+01,6.810365305811567627e-01,1.111688720308606015e+01,1.290315465122906957e+01,1.967905763800623431e+00,1.253713862713275873e+01,4.423233478563954879e-01,1.045590304609224752e+01,3.045679450078631056e-01,1.179457381172114872e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
